ballLocX_0,ballLocY_0,ballLocZ_0,ballVelX_0,ballVelY_0,ballVelZ_0,carLocX_0,carLocY_0,carLocZ_0,carPitch_0,carYaw_0,carRoll_0,carVelX_0,carVelY_0,carVelZ_0,ballLocX_1,ballLocY_1,ballLocZ_1,ballVelX_1,ballVelY_1,ballVelZ_1,carLocX_1,carLocY_1,carLocZ_1,carPitch_1,carYaw_1,carRoll_1,carVelX_1,carVelY_1,carVelZ_1,throttle,steer,time
0.0,0.0,92.73999786376953,0.0,0.0,0.0,-2047.97998046875,-2560.010009765625,17.010000228881836,-0.009683254174888134,0.7853981852531433,0.0,-0.01655438169836998,-0.01655438169836998,8.321000099182129,0.0,0.0,92.73999786376953,0.0,0.0,0.0,-1416.341552734375,-2376.36181640625,17.010000228881836,-0.009491506032645702,-0.10939200222492218,0.0,458.702880859375,-57.871707916259766,8.321000099182129,0.12967491143745125,-0.27519937518421567,2.835974765261373
0.0,0.0,92.73999786376953,0.0,0.0,0.0,-1416.341552734375,-2376.36181640625,17.010000228881836,-0.009491506032645702,-0.10939200222492218,0.0,458.702880859375,-57.871707916259766,8.321000099182129,0.0,0.0,92.73999786376953,0.0,0.0,0.0,-1091.6982421875,-2675.12548828125,17.010000228881836,-0.009587380103766918,-1.3686943054199219,0.0,146.66180419921875,-727.8695068359375,8.331000328063965,0.4730926075986742,-0.7917164546936828,0.7780061679505001
0.0,0.0,92.73999786376953,0.0,0.0,0.0,-1091.6982421875,-2675.12548828125,17.010000228881836,-0.009587380103766918,-1.3686943054199219,0.0,146.66180419921875,-727.8695068359375,8.331000328063965,0.0,0.0,92.73999786376953,0.0,0.0,0.0,-1023.1712646484375,-4754.115234375,17.010000228881836,-0.009587380103766918,-1.5621676445007324,9.58738019107841e-05,9.563560485839844,-1083.45556640625,8.310999870300293,0.23749443333028086,-0.0069759024762916545,2.2369495970670665
0.0,0.0,92.73999786376953,0.0,0.0,0.0,-1023.1712646484375,-4754.115234375,17.010000228881836,-0.009587380103766918,-1.5621676445007324,9.58738019107841e-05,9.563560485839844,-1083.45556640625,8.310999870300293,0.0,0.0,92.73999786376953,0.0,0.0,0.0,-1262.6744384765625,-5102.97998046875,278.0888977050781,0.47515055537223816,-3.1310465335845947,-1.566290259361267,-655.0685424804688,8.390478134155273,300.9283752441406,0.9773319107575349,-0.881759206990481,0.8682787759583013
0.0,0.0,92.73999786376953,0.0,0.0,0.0,-1262.6744384765625,-5102.97998046875,278.0888977050781,0.47515055537223816,-3.1310465335845947,-1.566290259361267,-655.0685424804688,8.390478134155273,300.9283752441406,0.0,0.0,92.73999786376953,0.0,0.0,0.0,-1425.2913818359375,-4324.525390625,17.010000228881836,-0.009683254174888134,-0.17429856956005096,0.0,-1076.819580078125,316.0220642089844,8.331000328063965,-0.9047690884939069,-0.7079384742252974,2.1269223875195706
0.0,0.0,92.73999786376953,0.0,0.0,0.0,-1425.2913818359375,-4324.525390625,17.010000228881836,-0.009683254174888134,-0.17429856956005096,0.0,-1076.819580078125,316.0220642089844,8.331000328063965,0.0,0.0,92.73999786376953,0.0,0.0,0.0,-2595.431396484375,-4325.15869140625,17.010000228881836,-0.009587380103766918,0.0348980613052845,9.58738019107841e-05,-1241.2657470703125,-43.31174850463867,8.321000099182129,-0.31648575745077945,-0.0005489163624768712,0.9907140941718229
0.0,0.0,92.73999786376953,0.0,0.0,0.0,-2595.431396484375,-4325.15869140625,17.010000228881836,-0.009587380103766918,0.0348980613052845,9.58738019107841e-05,-1241.2657470703125,-43.31174850463867,8.321000099182129,0.0,0.0,92.73999786376953,0.0,0.0,0.0,-2851.9111328125,-4333.3193359375,17.010000228881836,-0.009491506032645702,-0.017257284373044968,-9.58738019107841e-05,67.50489044189453,1.0736713409423828,8.321000099182129,0.31639877978175224,0.16010066070697554,0.5540324300201522
0.0,0.0,92.73999786376953,0.0,0.0,0.0,-2851.9111328125,-4333.3193359375,17.010000228881836,-0.009491506032645702,-0.017257284373044968,-9.58738019107841e-05,67.50489044189453,1.0736713409423828,8.321000099182129,0.0,0.0,92.73999786376953,0.0,0.0,0.0,-3276.7919921875,-4763.09765625,589.8857421875,-0.7505959868431091,2.369425058364868,-1.5797126293182373,385.5823059082031,-374.372314453125,559.780517578125,-0.7203775488562543,-0.4037160945020458,2.0199211039221225
0.0,0.0,92.73999786376953,0.0,0.0,0.0,-3276.7919921875,-4763.09765625,589.8857421875,-0.7505959868431091,2.369425058364868,-1.5797126293182373,385.5823059082031,-374.372314453125,559.780517578125,0.0,0.0,92.73999786376953,0.0,0.0,0.0,-3211.6435546875,-4828.205078125,670.8726196289062,-0.6538593173027039,2.3697125911712646,-1.577123999595642,414.4120178222656,-395.8092346191406,445.0665588378906,-0.03183808770962038,-0.13666434031360145,0.16035566947691393
0.0,0.0,92.73999786376953,0.0,0.0,0.0,-3211.6435546875,-4828.205078125,670.8726196289062,-0.6538593173027039,2.3697125911712646,-1.577123999595642,414.4120178222656,-395.8092346191406,445.0665588378906,0.0,0.0,92.73999786376953,0.0,0.0,0.0,-3479.107666015625,-4560.79248046875,885.478515625,1.3132792711257935,2.393585205078125,-1.5348436832427979,-116.9800796508789,128.4100799560547,640.253662109375,0.797613804691213,0.8771069892210636,1.3746932236078848
0.0,0.0,92.73999786376953,0.0,0.0,0.0,-3479.107666015625,-4560.79248046875,885.478515625,1.3132792711257935,2.393585205078125,-1.5348436832427979,-116.9800796508789,128.4100799560547,640.253662109375,0.0,0.0,92.73999786376953,0.0,0.0,0.0,-3488.203369140625,-4551.6865234375,944.4814453125,1.442421317100525,2.4306883811950684,-1.4966858625411987,-86.6185073852539,97.85820007324219,641.0396728515625,0.6830084334741688,-0.5032924410037072,0.08812478390794176
0.0,0.0,92.73999786376953,0.0,0.0,0.0,-3488.203369140625,-4551.6865234375,944.4814453125,1.442421317100525,2.4306883811950684,-1.4966858625411987,-86.6185073852539,97.85820007324219,641.0396728515625,0.0,0.0,92.73999786376953,0.0,0.0,0.0,-3483.763916015625,-4556.14599609375,877.133056640625,1.463129997253418,2.446507692337036,-1.4811543226242065,67.82267761230469,-56.30268096923828,-699.3718872070312,-0.9955647654164034,-0.11450724859174982,0.5669720437402894
0.0,0.0,92.73999786376953,0.0,0.0,0.0,-3483.763916015625,-4556.14599609375,877.133056640625,1.463129997253418,2.446507692337036,-1.4811543226242065,67.82267761230469,-56.30268096923828,-699.3718872070312,0.0,0.0,92.73999786376953,0.0,0.0,0.0,-3239.98388671875,-4799.916015625,336.3833312988281,0.025310682132840157,2.365781784057617,-1.5706045627593994,393.4548034667969,-382.0380554199219,-138.22354125976562,0.005401684381610039,0.8112841073340482,0.9778526346311924
0.0,0.0,92.73999786376953,0.0,0.0,0.0,-3239.98388671875,-4799.916015625,336.3833312988281,0.025310682132840157,2.365781784057617,-1.5706045627593994,393.4548034667969,-382.0380554199219,-138.22354125976562,0.0,0.0,92.73999786376953,0.0,0.0,0.0,-2686.6982421875,-5094.8427734375,373.425048828125,-0.14112623035907745,3.020695686340332,-1.575110673904419,980.8248901367188,-133.3197021484375,111.48567199707031,-0.9058059811205637,0.029833886138040965,0.8250323306284262
